poseodom.x poseodom.y markerPose1.x markerPose1.y markerPose2.x markerPose2.y markerPose3.x markerPose3.y markerPose4.x markerPose4.y PoseAver.x PoseAver.y
-0.835309 -0.0883387 -0.538475 -0.176905 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.835309 -0.0883387
-0.142646 -0.29564 0.299394 -0.49504 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.142646 -0.29564
-1.34484 0.405789 -1.36057 1.02307 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.34484 0.405789
-0.403768 -0.170457 0.0116532 -0.335004 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.403768 -0.170457
-1.48128 -0.0434769 -0.79419 -0.188242 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.48128 -0.0434769
-0.74312 -0.175103 -0.41351 -0.550237 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.74312 -0.175103
-0.302251 0.294466 -0.926626 -0.408534 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.302251 0.294466
-1.01663 0.468844 -1.52529 1.15011 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.01663 0.468844
0.0422504 -0.0121462 0.106273 -0.676262 -0.917764 -0.706584 0.0794798 0.515451 0 0 0.0422504 -0.0121462
-1.14804 0.875546 -1.59069 2.13551 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.14804 0.875546
-0.069629 -0.269928 0.495025 -0.842489 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.069629 -0.269928
-0.498639 0.510465 -0.873499 0.486264 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.498639 0.510465
-0.944406 0.397398 -1.39263 0.887462 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.944406 0.397398
-0.986636 -0.0263554 -0.854703 0.164333 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.986636 -0.0263554
-0.593635 0.0231606 -0.868742 0.0996712 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.593635 0.0231606
-1.07818 -0.189848 -0.142893 -0.546974 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.07818 -0.189848
-0.35997 0.406222 -1.15858 0.366957 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.35997 0.406222
-1.32828 -0.11542 0.0712682 -0.623475 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.32828 -0.11542
-0.322947 -0.316807 0.650535 -0.987881 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.322947 -0.316807
-1.55803 0.0770596 -0.629456 0.0116123 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.55803 0.0770596
-0.49122 0.105609 -0.921483 -0.115019 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.49122 0.105609
-0.379003 -0.22681 0.647247 -0.742139 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.379003 -0.22681
-0.991396 0.0724142 -1.04425 0.156095 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.991396 0.0724142
-0.378258 0.228377 -0.508975 0.118003 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.378258 0.228377
-1.17896 0.283367 -1.47901 0.734038 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.17896 0.283367
-0.462619 0.0532263 -0.466209 -0.372795 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.462619 0.0532263
-1.51117 0.22399 -0.652009 0.157005 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.51117 0.22399
-0.646818 0.278766 -0.976491 0.297798 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.646818 0.278766
-1.20091 0.00835811 -0.435375 0.0478705 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.20091 0.00835811
-0.772838 0.345901 -1.12539 0.553824 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.772838 0.345901
-1.6855 0.521377 -1.26905 0.929935 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.6855 0.521377
-0.582937 0.104687 -0.905759 -0.000443925 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.582937 0.104687
-1.49957 0.131767 -0.859073 -0.0681547 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.49957 0.131767
-0.920141 0.47816 -1.28022 0.931157 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.920141 0.47816
-0.919264 0.176472 -0.762541 0.33014 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.919264 0.176472
-0.344459 -0.0285044 0.190088 -0.628484 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.344459 -0.0285044
-0.0803367 0.199577 -0.0211552 -0.617167 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.0803367 0.199577
-0.857101 0.118981 -0.752376 0.0810616 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.857101 0.118981
-1.16087 0.445321 -1.26068 0.954036 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.16087 0.445321
-1.71927 0.621174 -1.51395 1.25171 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.71927 0.621174
-0.616976 0.150068 -0.34606 0.0801069 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.616976 0.150068
-0.462856 0.827739 -1.1037 0.612948 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.462856 0.827739
-0.67675 0.557714 -1.40602 0.776619 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.67675 0.557714
-1.22271 -0.0525942 0.566131 -0.615998 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.22271 -0.0525942
-0.52762 1.16873 -1.51573 1.87305 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.52762 1.16873
-0.830966 0.501658 -1.19215 0.812725 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.830966 0.501658
-1.17909 0.148649 -0.437228 -0.0617546 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.17909 0.148649
-0.611973 0.168341 -0.217328 -0.235513 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.611973 0.168341
-1.13052 0.468443 -1.45597 0.840943 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.13052 0.468443
-1.45431 0.147811 -0.527327 -0.358546 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.45431 0.147811
-1.39844 0.556301 -1.22156 1.16684 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.39844 0.556301
-0.879497 1.21685 -1.48446 2.60492 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.879497 1.21685
-1.15613 0.566723 -1.24103 1.12029 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.15613 0.566723
0.0555123 0.41567 -0.160729 -0.491595 -0.917764 -0.706584 0.0794798 0.515451 0 0 0.0555123 0.41567
-0.317107 0.561755 -0.630193 0.184241 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.317107 0.561755
-1.6334 0.492087 -1.34947 0.873829 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.6334 0.492087
-1.13534 0.640827 -1.33851 1.37049 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.13534 0.640827
-0.996988 -0.0843119 -0.0627923 -0.513923 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.996988 -0.0843119
-1.02636 0.690128 -1.20007 1.12132 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.02636 0.690128
-0.707645 -0.0760559 -0.110857 -0.284727 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.707645 -0.0760559
-0.824624 0.475994 -0.894645 0.470473 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.824624 0.475994
-0.334297 -0.112252 0.686256 -0.724988 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.334297 -0.112252
-1.05577 0.307703 -0.923687 0.118261 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.05577 0.307703
-1.0096 0.872111 -1.39034 1.75226 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.0096 0.872111
-1.32354 0.492751 -1.22942 0.930634 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.32354 0.492751
-0.415016 0.088526 -0.133015 -0.42709 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.415016 0.088526
-1.16602 0.130125 -0.748714 0.0828907 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.16602 0.130125
-0.744829 0.906019 -1.32338 1.52441 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.744829 0.906019
-1.18113 0.0189679 -0.523185 -0.316918 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.18113 0.0189679
-0.456894 0.222471 -0.108799 -0.0249405 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.456894 0.222471
-0.680035 0.280965 -0.567138 0.0515393 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.680035 0.280965
-0.635787 0.483593 -1.09396 0.46378 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.635787 0.483593
-0.862718 0.782426 -1.28336 1.18195 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.862718 0.782426
-0.72087 0.840193 -1.14982 1.07405 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.72087 0.840193
-0.901216 0.304265 -0.49219 0.217897 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.901216 0.304265
-1.25341 0.329815 -0.897174 0.35496 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.25341 0.329815
-1.19074 0.745226 -1.14783 1.21032 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.19074 0.745226
-0.556443 0.602291 -0.815619 0.131357 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.556443 0.602291
-1.23106 0.249161 -0.716253 0.106418 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.23106 0.249161
-0.504434 0.386694 -0.479563 -0.0456479 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.504434 0.386694
-1.02888 0.261601 -0.826876 0.245589 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.02888 0.261601
-0.207957 0.378095 -0.200733 -0.379547 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.207957 0.378095
-1.42511 0.491904 -1.09454 0.579968 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.42511 0.491904
-0.875232 0.792301 -1.27967 1.27416 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.875232 0.792301
-0.265462 0.31725 0.164323 -0.291307 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.265462 0.31725
-1.25826 0.372305 -0.678812 0.19943 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.25826 0.372305
-1.11562 0.200096 -0.516757 -0.191511 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.11562 0.200096
-0.202313 0.27297 -0.093325 -0.642035 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.202313 0.27297
-1.42052 0.741794 -1.21163 1.28838 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.42052 0.741794
-0.617152 0.235524 -0.222285 -0.179571 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.617152 0.235524
-0.504788 0.469058 -0.706591 0.246842 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.504788 0.469058
-0.127192 0.487615 0.108624 -0.521024 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.127192 0.487615
-1.28785 0.410528 -0.898159 0.525543 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.28785 0.410528
-0.667093 0.976078 -1.37769 1.32489 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.667093 0.976078
-0.685681 0.193723 0.324577 -0.301212 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.685681 0.193723
-0.991744 0.295242 -0.0535663 -0.172715 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.991744 0.295242
-1.16232 0.626992 -1.22612 0.747552 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.16232 0.626992
-0.884657 0.3488 -0.621623 0.252328 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.884657 0.3488
-0.700013 0.78863 -0.988385 0.849808 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.700013 0.78863
-1.08946 0.447209 -0.752412 0.337047 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.08946 0.447209
-0.940287 0.617805 -1.21091 0.503942 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.940287 0.617805
-1.11682 0.790138 -1.2018 1.26836 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.11682 0.790138
-0.718696 0.751185 -1.03289 0.705712 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.718696 0.751185
-0.750666 0.290763 -0.517494 -0.0975536 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.750666 0.290763
-0.532364 0.564224 -0.744284 0.260379 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.532364 0.564224
-1.22472 1.02667 -1.39024 2.01989 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.22472 1.02667
-1.04687 0.194796 -0.235047 -0.139483 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.04687 0.194796
-1.53319 0.98258 -1.22065 1.64414 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.53319 0.98258
-1.17431 0.581128 -0.658778 0.601429 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.17431 0.581128
-1.35786 1.21387 -1.28958 2.43832 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.35786 1.21387
-0.578421 1.45409 -1.32257 1.81852 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.578421 1.45409
-1.20478 0.508821 -0.585155 0.320428 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.20478 0.508821
-0.895767 0.315107 -0.179873 -0.204529 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.895767 0.315107
-1.12282 0.433674 -0.531487 0.180106 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.12282 0.433674
-1.1187 0.590689 -1.01777 0.462002 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.1187 0.590689
-0.908253 0.362201 -0.0580718 0.0319011 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.908253 0.362201
-0.701551 0.582867 -0.572823 0.307478 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.701551 0.582867
-1.05029 0.934126 -1.27648 1.45393 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.05029 0.934126
-0.722235 0.923885 -1.09478 1.07721 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.722235 0.923885
-0.790464 1.17072 -1.32605 1.86406 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.790464 1.17072
-0.721713 0.911376 -1.42915 0.87123 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.721713 0.911376
-1.32098 1.11306 -1.40799 2.11933 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.32098 1.11306
-0.716718 0.39792 -0.291551 -0.147843 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.716718 0.39792
-1.19795 0.614384 -0.97203 0.702847 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.19795 0.614384
-0.760602 0.40627 -0.17359 -0.134716 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.760602 0.40627
-0.944489 0.600436 -0.981463 0.417707 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.944489 0.600436
-0.967637 0.858881 -0.934015 1.29199 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.967637 0.858881
-0.667566 0.313681 -0.227909 -0.484031 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.667566 0.313681
-0.676032 0.402386 -0.253706 -0.132253 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.676032 0.402386
-1.24281 0.559484 -0.972192 0.552738 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.24281 0.559484
-0.825745 0.619689 -0.562724 0.204372 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.825745 0.619689
-0.994143 0.442508 -0.491958 0.210199 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.994143 0.442508
-0.376202 0.599675 -0.372258 -0.267051 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.376202 0.599675
-1.13721 0.915771 -1.05273 1.13245 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.13721 0.915771
-0.789507 0.465817 -0.4645 0.0238297 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.789507 0.465817
-1.10469 0.726953 -1.1165 0.754813 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.10469 0.726953
-0.697491 0.927847 -0.889523 0.803664 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.697491 0.927847
-1.12972 0.937126 -1.11304 1.16781 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.12972 0.937126
-0.863636 0.776423 -1.10727 0.733955 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.863636 0.776423
-0.887095 0.825153 -0.761584 0.574794 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.887095 0.825153
-0.755347 0.573033 -0.682343 0.243555 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.755347 0.573033
-1.17369 0.680845 -1.05596 0.648492 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.17369 0.680845
-0.941091 1.00862 -1.15682 1.29892 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.941091 1.00862
-1.62455 0.896149 -1.20394 1.0644 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.62455 0.896149
-1.06439 0.764417 -0.988928 0.900023 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.06439 0.764417
-0.771841 1.10801 -1.27832 1.26933 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.771841 1.10801
-0.575473 0.777116 -0.54636 0.182385 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.575473 0.777116
-1.10374 0.918256 -1.33992 1.29042 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.10374 0.918256
-0.703912 0.630646 -0.647133 0.18368 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.703912 0.630646
-0.702587 0.98032 -0.733082 0.72575 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.702587 0.98032
-1.36653 0.616851 -0.676292 0.199678 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.36653 0.616851
-0.706234 0.766088 -0.660925 0.254924 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.706234 0.766088
-0.777264 0.676302 -0.629045 0.47021 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.777264 0.676302
-0.954059 0.881273 -1.16265 0.98253 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.954059 0.881273
-0.680405 1.18925 -1.16199 1.15094 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.680405 1.18925
-0.933632 1.29086 -1.17944 1.97141 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.933632 1.29086
-0.510382 1.29157 -1.09167 0.783302 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.510382 1.29157
-0.902042 0.739958 -0.467979 0.585819 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.902042 0.739958
-0.967936 0.674854 -0.543026 0.42079 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.967936 0.674854
-1.13415 1.05899 -1.17486 1.44609 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.13415 1.05899
-1.29827 0.641236 -1.09139 0.442308 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.29827 0.641236
-1.27928 0.562498 -0.821466 0.0553478 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.27928 0.562498
-1.14851 1.13957 -1.30296 1.86806 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.14851 1.13957
-0.945158 0.997833 -1.05589 1.1729 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.945158 0.997833
-1.10998 0.831677 -0.747612 0.746213 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.10998 0.831677
-1.36195 1.22362 -1.34083 2.09326 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.36195 1.22362
-1.38247 1.01561 -1.18603 1.28339 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.38247 1.01561
-0.251611 0.497761 0.722925 -0.321119 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.251611 0.497761
-0.912246 1.25639 -1.19478 1.71367 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.912246 1.25639
-0.96553 1.0863 -1.24484 1.22998 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.96553 1.0863
-0.883345 0.599746 -0.214352 -0.0377287 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.883345 0.599746
-0.59896 0.774601 0.0175504 0.00422255 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.59896 0.774601
-1.40186 1.20096 -1.26941 2.08079 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.40186 1.20096
-1.12119 0.774764 -0.739001 0.284685 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.12119 0.774764
-1.4961 1.00429 -0.917065 1.04141 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.4961 1.00429
-0.996264 0.865845 -0.75709 0.585753 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.996264 0.865845
-1.26759 0.96223 -1.1061 1.09911 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.26759 0.96223
-1.20493 0.903474 -1.05515 0.974855 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.20493 0.903474
-0.699857 1.27314 -0.984249 0.924244 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.699857 1.27314
-0.704368 0.887467 -0.807809 0.47056 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.704368 0.887467
-0.601839 1.544 -1.13283 1.44373 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.601839 1.544
-0.591278 1.54765 -0.906875 1.44088 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.591278 1.54765
-0.578515 0.707421 0.314754 -0.309482 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.578515 0.707421
-0.979151 1.48484 -0.976799 2.81174 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.979151 1.48484
-0.814499 0.80003 -0.511284 0.302163 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.814499 0.80003
-1.27266 0.932292 -1.05327 0.988423 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.27266 0.932292
-1.09799 1.03645 -0.796901 0.901602 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.09799 1.03645
-1.04333 0.947619 -0.879643 0.812975 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.04333 0.947619
-0.679892 0.918572 -0.36431 0.0428358 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.679892 0.918572
-1.05015 1.27643 -1.17375 1.7037 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.05015 1.27643
-0.905939 0.81146 -0.55647 0.230447 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.905939 0.81146
-0.818432 0.792007 -0.17537 0.124537 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.818432 0.792007
-0.633335 1.25572 -0.845644 0.862516 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.633335 1.25572
-0.946972 1.12545 -0.82558 1.2474 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.946972 1.12545
-1.05713 1.38446 -1.17281 2.13961 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.05713 1.38446
-0.906171 1.02939 -0.657585 0.721978 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.906171 1.02939
-1.12019 0.882069 -0.550809 0.509386 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.12019 0.882069
-0.698206 1.58223 -1.11382 1.55412 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.698206 1.58223
-1.09369 1.07342 -1.03832 0.708773 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.09369 1.07342
-0.726434 1.4267 -0.979435 1.38121 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.726434 1.4267
-1.06625 1.13933 -1.14079 1.22924 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.06625 1.13933
-0.901295 0.83443 -0.476867 -0.0391437 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.901295 0.83443
-0.705915 1.39899 -1.116 1.00024 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.705915 1.39899
-0.955922 1.10491 -0.953557 0.587091 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.955922 1.10491
-1.16801 1.1658 -0.982034 1.36951 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.16801 1.1658
-0.79298 1.12527 -0.847095 0.878688 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.79298 1.12527
-0.959129 1.38923 -1.05015 1.82808 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.959129 1.38923
-0.936387 0.899012 -0.439554 0.0708151 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.936387 0.899012
-0.872009 0.854788 -0.149095 0.0635161 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.872009 0.854788
-0.964477 1.11155 -0.909514 1.09112 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.964477 1.11155
-0.627929 1.20372 -0.657254 0.201397 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.627929 1.20372
-1.09213 1.34841 -1.06308 1.80979 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.09213 1.34841
-1.28774 1.19332 -1.0192 1.23431 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.28774 1.19332
-1.3851 1.11777 -1.20029 0.927248 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.3851 1.11777
-1.41488 1.3862 -1.03316 1.97308 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.41488 1.3862
-0.698685 1.41907 -0.82085 0.853284 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.698685 1.41907
-0.884634 0.957831 -0.19533 0.163313 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.884634 0.957831
-0.856529 1.40766 -0.846624 1.24044 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.856529 1.40766
-0.923128 1.09127 -0.914476 0.680681 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.923128 1.09127
-1.19894 1.27948 -1.35367 1.7283 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.19894 1.27948
-0.706606 1.158 -0.602684 0.335646 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.706606 1.158
-0.770443 1.48124 -1.05054 1.05361 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.770443 1.48124
-1.17452 1.12073 -0.981733 0.697244 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.17452 1.12073
-0.849698 1.27815 -1.01398 0.856149 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.849698 1.27815
-0.812388 1.58702 -0.988865 1.49372 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.812388 1.58702
-0.874805 1.52751 -1.20897 1.71356 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.874805 1.52751
-1.59636 1.34371 -1.25368 1.41945 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.59636 1.34371
-0.980761 1.37057 -1.05937 1.36266 -0.917764 -0.706584 0.0794798 0.515451 0 0 -0.980761 1.37057
-1.02863 1.15475 -0.748294 0.651543 -0.917764 -0.706584 0.0794798 0.515451 0 0 -1.02863 1.15475
