poseodom.x poseodom.y markerPose1.x markerPose1.y markerPose2.x markerPose2.y markerPose3.x markerPose3.y markerPose4.x markerPose4.y PoseKalman.x PoseKalman.y
0.807635 -0.0269555 1.00914 0.487343 0 0 0.150853 0.404411 0 0 0.683661 0.642523
0.812996 -0.0269555 0.54912 0.763636 0 0 1.93278 0.805764 0 0 0.712577 0.408641
0.818356 -0.0269555 2.07994 0.836845 0 0 1.69493 0.679223 0 0 1.55172 1.14625
0.823717 -0.0269555 0.895443 0.590446 0 0 0.93528 0.785623 0 0 0.92048 0.648525
0.829077 -0.0269555 1.61056 0.469151 0 0 0.0173905 0.207174 0 0 0.931149 0.936679
0.834438 -0.0269555 0.963514 0.584449 0 0 -0.383681 -0.135418 0 0 0.576808 0.562158
0.839798 -0.0269555 0.894071 0.607243 0 0 1.02678 0.780169 0 0 0.359884 0.216689
0.845158 -0.0269555 0.308942 0.892358 0 0 0.17125 0.418969 0 0 0.570352 0.895889
0.850496 -0.0269555 0.822381 0.480746 0 0 2.57603 0.556223 0 0 1.30904 0.334485
0.855299 -0.0269555 1.25764 0.398617 0 0 1.08105 0.689624 0 0 1.02613 0.773304
0.859622 -0.0269555 0.37462 0.913149 0 0 0.816863 0.76381 0 0 0.703623 0.806165
0.863513 -0.0269555 0.465383 0.942527 0 0 0.0783666 0.358454 0 0 0.337479 0.450008
0.867015 -0.0269555 1.84765 0.587569 0 0 1.49221 0.824616 0 0 1.31274 0.673071
0.870167 -0.0269555 1.32874 0.389775 0 0 1.1128 0.789123 0 0 0.949194 0.483023
0.873003 -0.0269555 0.554587 0.926031 0 0 0.368533 0.448796 0 0 0.491398 0.53865
0.875556 -0.0269555 0.795855 0.750603 0 0 0.499053 0.341262 0 0 0.540001 0.346915
0.877854 -0.0269555 0.627478 0.548568 0 0 0.555325 0.695779 0 0 0.34276 0.354974
0.879921 -0.0269555 1.00502 0.707238 0 0 1.25997 0.962887 0 0 1.00969 0.626641
0.881782 -0.0269555 0.292657 0.992509 0 0 1.96666 0.695392 0 0 0.974017 0.633924
0.883457 -0.0269555 1.09314 0.59394 0 0 0.853478 0.594004 0 0 0.792162 0.407452
0.884965 -0.0269555 1.21937 0.451667 0 0 0.273941 0.295743 0 0 0.473666 0.199772
0.886321 -0.0269555 1.4757 0.51611 0 0 0.789721 0.712082 0 0 0.992928 0.614633
0.887542 -0.0269555 0.605503 0.819153 0 0 -0.594733 -0.087271 0 0 0.343627 0.623043
0.888641 -0.0269555 1.01158 0.536031 0 0 1.12471 0.545921 0 0 0.735667 0.303376
0.88963 -0.0269555 0.620544 0.655806 0 0 1.65421 0.716545 0 0 0.903743 0.518836
0.89052 -0.0269555 0.572678 0.772543 0 0 -0.209688 -0.025272 0 0 0.468974 1.02497
0.891321 -0.0269555 1.4177 0.514276 0 0 0.710813 0.627906 0 0 0.461699 0.142498
0.892042 -0.0269555 -0.163014 1.52856 0 0 1.39639 0.887418 0 0 0.689917 0.985935
0.892691 -0.0269555 0.61321 0.879865 0 0 1.12367 0.510748 0 0 0.89434 0.781562
0.893275 -0.0269555 0.493207 1.01446 0 0 2.47653 0.502359 0 0 0.933965 0.32043
0.893801 -0.0269555 1.25226 0.587877 0 0 0.432463 0.605253 0 0 0.602418 0.334822
0 0 0 0 0 0 0 0 0 0 -1.6349e-16 -1.39
-0.079908 -1.38937 -2.3911 -1.84398 -2.71623 -2.07036 -1.87662 -0.409462 0 0 -1.93116 -1.46259
-0.159384 -1.3875 -2.75626 -0.863335 -2.2954 -0.975016 -2.91969 -1.72096 0 0 -2.82476 -1.14216
-0.238358 -1.38437 -3.2913 -0.201291 -2.72911 -1.74466 -2.37022 -0.745404 0 0 -2.69246 -0.964663
-0.316759 -1.38 -3.40562 -0.033928 -2.62456 -1.37594 -2.32699 -1.41891 0 0 -2.93837 -0.901176
-0.394517 -1.37439 -3.91315 -0.0104235 -2.75909 -1.99988 -1.70809 0.561642 0 0 -2.21996 -0.843664
-0.471564 -1.36754 -0.4746 -3.19326 -2.81328 -1.77047 -2.49529 -3.20502 0 0 -1.80839 -2.28474
-0.547833 -1.35946 -3.18221 -0.358516 -2.64081 -1.33156 -2.55508 -1.11772 0 0 -2.6041 -1.02862
-0.623256 -1.35016 -2.53553 -1.65239 -2.05159 -0.760618 -2.51059 -3.14705 0 0 -2.2529 -1.76062
-0.697769 -1.33964 -3.52277 0.629113 -2.53421 -1.10893 -2.63952 -0.815135 0 0 -2.40742 -0.767018
-0.771308 -1.32792 -2.33674 -1.56471 -2.57422 -1.11657 -2.65414 -2.77489 0 0 -2.62707 -1.66351
-0.843808 -1.315 -4.18549 2.00565 -2.45201 -1.17572 -2.87391 -1.63077 0 0 -2.92411 -0.581899
-0.915208 -1.3009 -0.712079 -3.0903 -2.36898 -1.24257 -2.87856 -1.67184 0 0 -2.42936 -1.66697
-0.985448 -1.28562 -2.50262 -1.28657 -2.77166 -1.83337 -2.70119 -0.246827 0 0 -1.9889 -1.15057
-1.05447 -1.26919 -3.35939 -0.0203531 -1.78444 -0.61977 -2.53601 -0.738615 0 0 -1.83248 -0.738232
-1.12152 -1.2518 -3.99561 0.0318489 -2.13027 -0.780599 -1.84983 0.465493 0 0 -2.70518 -0.44078
-1.18057 -1.23518 -2.84746 -0.0631479 -2.78154 -1.79184 -2.73851 -1.2654 0 0 -2.76232 -1.17197
-1.23255 -1.21943 -2.78224 -1.11832 -2.68737 -1.31296 -2.26909 -4.06808 0 0 -2.4222 -1.87905
-1.27829 -1.20462 -1.99563 -2.30635 -2.18363 -0.820844 -2.98171 -2.30138 0 0 -2.45634 -1.65046
-1.3185 -1.19079 -2.09889 -1.77619 -2.59247 -0.860138 -2.26438 -0.152744 0 0 -2.34736 -0.995179
-1.35383 -1.17792 -2.83448 -1.85667 -2.36304 -0.985223 -2.36467 -1.22876 0 0 -2.95297 -0.704394
-1.38484 -1.16601 -1.69204 -1.77783 -2.35712 -0.979292 -2.70604 -1.68684 0 0 -2.4896 -1.33584
-1.41204 -1.15501 -3.55223 1.91889 -2.81792 -1.54853 -2.39874 -0.49317 0 0 -2.62849 -0.428445
-1.43584 -1.14489 -3.47779 0.219295 -2.38501 -0.789504 -2.45078 -1.18124 0 0 -2.62553 -0.819531
-1.45665 -1.13561 -2.43303 -1.40574 -2.34784 -1.02111 -2.70176 -3.23838 0 0 -2.85946 -1.412
-1.47479 -1.1271 -2.44306 -1.45061 -2.48697 -0.859291 -2.37849 -2.21413 0 0 -2.59199 -1.34685
-1.49056 -1.11933 -2.00725 -1.70984 -2.67332 -1.51155 -2.49249 -0.996002 0 0 -2.12119 -1.44966
-1.50424 -1.11223 -2.49115 -2.26845 -2.06976 -0.657767 -2.53338 -2.11918 0 0 -2.79589 -1.17919
-1.51604 -1.10577 -3.20471 -0.636591 -2.56481 -1.10273 -2.6157 -1.78275 0 0 -2.46882 -1.21627
-1.52619 -1.09988 -1.06244 -2.27973 -1.84725 -0.562783 -1.65239 0.809982 0 0 -1.54652 -0.884638
-1.53484 -1.09453 -1.77056 -2.03703 -2.33612 -0.904993 -2.55438 -1.01018 0 0 -2.50794 -1.131
-1.54218 -1.08967 -2.144 -2.1726 -2.73696 -2.39069 -2.7196 -0.77753 0 0 -2.14925 -1.61641
-1.54834 -1.08525 -2.28626 -1.16859 -2.67274 -1.28712 -2.48103 -2.79012 0 0 -2.63852 -1.41059
-1.55344 -1.08125 -2.47357 -1.53162 -2.46468 -0.886532 -2.37062 -0.0965673 0 0 -2.28128 -0.960469
-1.55761 -1.07762 -3.65389 -0.223731 -2.75622 -1.29778 -2.86713 -1.9617 0 0 -3.07044 -1.05556
-1.56093 -1.07433 -2.41244 -1.28219 -2.36215 -0.873417 -2.44682 -1.87348 0 0 -2.61021 -1.18975
-1.5635 -1.07136 -1.86739 -2.10031 -2.78589 -1.94624 -2.47782 -0.984881 0 0 -2.67474 -1.36027
-1.5654 -1.06866 -1.61725 -2.01641 -2.46285 -1.02402 -1.9232 -0.265018 0 0 -2.11535 -1.12454
-1.5667 -1.06623 -2.76339 -0.872569 -2.33588 -0.884342 -2.44753 -2.51201 0 0 -2.7032 -1.22409
-1.56746 -1.06402 1.20605 -2.57398 -2.54894 -1.25861 -2.65026 -1.30672 0 0 -1.64967 -1.54121
-1.56773 -1.06203 -3.2306 0.0766937 -2.61243 -1.20362 -2.55516 -1.81274 0 0 -2.77252 -0.956176
-1.56757 -1.06023 -1.14111 -2.4172 -2.73052 -1.70648 -2.20777 0.528356 0 0 -2.6206 -0.816609
-1.56703 -1.0586 -1.30093 -1.97295 -2.4273 -0.935944 -2.59132 -1.48499 0 0 -1.85117 -1.4626
-1.56613 -1.05713 -1.6837 -2.14982 -2.76494 -2.15126 -2.12218 -3.74035 0 0 -2.68655 -1.76295
-1.56492 -1.0558 -2.6422 -0.606279 -2.59233 -1.37436 -2.23147 -1.32813 0 0 -2.51411 -1.08733
-1.56343 -1.0546 -2.4941 -1.51075 -2.77125 -1.43739 -2.35816 -0.47304 0 0 -2.23282 -1.18966
-1.5617 -1.05352 -1.2728 -1.99531 -2.72127 -1.78447 -2.70949 -3.3276 0 0 -2.52215 -1.75875
-1.55973 -1.05254 -3.16522 0.465038 -2.45164 -1.1259 -1.97314 0.452421 0 0 -2.52945 -0.362023
-1.55756 -1.05166 -2.05066 -2.02585 -2.60234 -1.31653 -2.61869 -2.10307 0 0 -2.29392 -1.71127
-1.55521 -1.05087 -3.57236 1.43773 -2.76085 -1.61398 -2.69818 -1.32555 0 0 -3.03065 -0.557635
-1.5527 -1.05015 -1.48954 -2.60328 -2.52288 -1.17841 -2.24583 -3.61479 0 0 -1.86811 -2.07808
-1.55004 -1.0495 -1.11271 -2.23141 -2.73931 -1.33679 0.890729 1.99458 0 0 -1.67451 -0.561066
-1.54725 -1.04891 -3.32332 0.18572 -2.68797 -1.38609 -2.56318 -1.39049 0 0 -2.88039 -0.882321
-1.54434 -1.04838 -2.93525 -0.374653 -2.04219 -0.859172 -2.68958 -1.22788 0 0 -2.44644 -0.993302
-1.54132 -1.04791 -1.00742 -2.55506 -2.52374 -1.04978 -2.39331 -1.20534 0 0 -1.89103 -1.49902
-1.53821 -1.04748 -3.2756 -0.245144 -2.65084 -1.29303 -2.13431 -1.61145 0 0 -2.62905 -1.04504
-1.53501 -1.04709 -0.521266 -2.77698 -2.49879 -1.20544 -2.50965 -2.91788 0 0 -1.61606 -1.94556
-1.53173 -1.04674 -1.72676 -2.20805 -2.67626 -1.33322 -1.99788 -0.342732 0 0 -2.39193 -1.17827
-1.52839 -1.04643 -2.36016 -1.69389 -2.52532 -1.2517 -1.71198 -0.391789 0 0 -1.8185 -1.1665
-1.52498 -1.04614 -1.95782 -1.48873 -1.89344 -0.627907 -1.62635 0.0762288 0 0 -1.84415 -0.810987
-1.52152 -1.04589 -0.069704 -2.43647 -2.1254 -0.708199 -2.52971 -2.46805 0 0 -1.57286 -1.67619
-1.518 -1.04565 -3.22177 -0.0513976 -2.14346 -0.793244 -3.03134 -2.02488 0 0 -3.04131 -0.686691
-1.51445 -1.04545 -2.74919 0.14574 -2.51007 -1.09817 -2.42958 -0.285945 0 0 -2.4238 -0.641788
-1.51085 -1.04526 -3.03078 1.1921 -2.49859 -1.16129 -2.55706 -1.08793 0 0 -2.70201 -0.503968
-1.50721 -1.04509 -2.88897 -1.04532 -2.73416 -1.51572 -2.02544 -0.409444 0 0 -2.41875 -1.14442
-1.50354 -1.04493 0.902372 -2.64852 -2.33594 -1.00226 -1.6067 0.0815639 0 0 -1.37628 -1.16834
-1.49984 -1.0448 -2.25101 -1.10937 -2.81827 -1.44651 -2.28561 -0.436708 0 0 -2.5967 -0.959033
-1.49611 -1.04467 -1.10623 -2.30247 -2.05225 -0.849993 -2.50958 -1.49184 0 0 -1.76498 -1.42888
-1.49236 -1.04456 -3.05926 0.425307 -2.49559 -1.14916 -2.34839 -0.420913 0 0 -2.48082 -0.528159
-1.48859 -1.04446 0.815596 -2.79424 -2.02712 -0.709839 -2.12701 -0.431727 0 0 -1.19329 -1.29026
-1.4848 -1.04437 -2.93775 0.0291661 -2.38658 -1.08021 -2.27948 0.176928 0 0 -2.37944 -0.546158
-1.48099 -1.04428 -2.10142 -1.03226 -2.70628 -1.21175 -2.34922 -0.842417 0 0 -2.11618 -1.1036
-1.47717 -1.04421 -2.72532 0.311596 -2.58503 -0.968453 -1.72213 0.8336 0 0 -2.22074 -0.236844
-1.47333 -1.04414 -3.06077 1.03953 -2.16037 -0.723088 -2.51225 -1.44752 0 0 -2.23983 -0.615447
-1.46948 -1.04408 -3.16802 0.328216 -2.63304 -1.27245 -1.62264 -0.140467 0 0 -2.0141 -0.529854
-1.46562 -1.04403 -0.823459 -2.71558 -2.44393 -1.06237 -2.1151 -3.59041 0 0 -1.95723 -1.91305
-1.46175 -1.04398 -3.05854 0.979077 -2.70905 -1.44742 -2.37108 -2.90196 0 0 -2.96793 -0.880867
-1.45787 -1.04394 -0.344791 -2.67817 -2.1737 -0.87092 -2.41106 -2.74623 0 0 -1.83556 -1.73452
-1.45398 -1.0439 -2.87069 0.167308 -1.96025 -0.586619 -1.82453 -0.0247132 0 0 -2.22479 -0.430782
-1.45008 -1.04386 -3.6665 1.72348 -2.64055 -1.37691 -2.4717 -2.12194 0 0 -2.54668 -0.813065
-1.44617 -1.04383 -0.640728 -2.11615 -2.63154 -1.33463 -0.856207 0.978716 0 0 -1.65707 -0.940515
-1.44226 -1.0438 -3.56614 0.743527 -2.67416 -1.89012 -2.31459 -0.40804 0 0 -2.61003 -0.713101
-1.43835 -1.04377 -3.37582 1.57943 -2.67575 -1.60536 -1.93175 0.109033 0 0 -2.70894 -0.186861
-1.43443 -1.04375 -0.459916 -2.36365 -2.76783 -1.4796 -2.37033 -2.66136 0 0 -2.12149 -1.7376
-1.4305 -1.04373 -0.900693 -2.18134 -2.39639 -1.06953 -1.91032 -0.609912 0 0 -1.76053 -1.2149
-1.42658 -1.04371 0.450362 -2.84153 -2.63445 -1.36638 -2.30774 -0.592471 0 0 -1.44273 -1.44055
-1.42264 -1.04369 -2.85413 -0.534798 -2.21024 -0.904219 -1.89869 0.051147 0 0 -2.46663 -0.529676
-1.41871 -1.04367 -3.22242 0.586497 -2.02157 -0.701627 -2.30983 -0.124281 0 0 -2.28765 -0.414111
-1.41477 -1.04366 -1.26696 -1.86799 -2.38015 -0.897708 -2.49596 -1.27828 0 0 -1.92714 -1.26086
-1.41083 -1.04365 -2.76451 -0.734449 -2.05356 -0.728622 -2.01732 -0.668024 0 0 -1.74993 -0.781581
-1.40689 -1.04364 -3.20491 0.646536 -2.24849 -0.862654 -2.31222 -2.13891 0 0 -2.27274 -0.814646
-1.40294 -1.04362 -2.77585 0.381661 -2.38512 -1.0616 -2.616 -1.0871 0 0 -2.51054 -0.673562
-1.399 -1.04362 -2.20954 -1.31277 -1.60598 -0.487759 -2.63427 -1.91643 0 0 -1.93912 -1.22729
-1.39505 -1.04361 -3.04097 1.03323 -2.43921 -1.19138 -1.85191 -0.789617 0 0 -2.446 -0.478503
-1.3911 -1.0436 -3.49369 2.86384 -2.58633 -1.16082 -2.53366 -1.57121 0 0 -2.5437 -0.205723
-1.38715 -1.04359 -2.63168 -0.88947 -2.61238 -1.27705 -1.7434 0.255077 0 0 -2.16194 -0.755719
-1.38319 -1.04359 -2.92622 0.55658 -2.2933 -1.05718 -2.64685 -1.44551 0 0 -2.63611 -0.638397
-1.37924 -1.04358 -1.77544 -1.56025 -1.78932 -0.693181 -2.60215 -1.58911 0 0 -2.03817 -1.14913
-1.37528 -1.04358 -2.6098 -0.0674118 -1.79599 -0.590375 -2.17996 -0.949106 0 0 -1.91543 -0.661838
-1.37133 -1.04357 -2.72671 -0.400539 -2.45209 -1.25049 -1.61713 0.464543 0 0 -2.33535 -0.470608
-1.36737 -1.04357 -2.68835 0.522813 -1.75675 -0.693311 -1.8304 -0.0422292 0 0 -2.08663 -0.272849
-1.36341 -1.04356 -2.57062 -0.715741 -2.31922 -0.806141 -2.45275 -1.73414 0 0 -2.31 -1.01903
-1.35946 -1.04356 0.273716 -2.42905 -2.0498 -0.663349 -2.72586 -1.83852 0 0 -0.95065 -1.26504
-1.3555 -1.04356 -2.99565 0.646097 -2.68167 -1.58986 -2.22328 -3.55725 0 0 -2.47266 -1.296
-1.35154 -1.04355 -1.55603 -1.51132 -1.99781 -0.805053 -2.43388 -0.87489 0 0 -1.97204 -1.0664
-1.34758 -1.04355 -3.23509 0.686439 -2.5022 -1.22534 -1.05686 0.527925 0 0 -1.89023 -0.291973
-1.34362 -1.04355 -3.33441 0.468334 -1.97793 -0.598146 -2.28042 -0.65912 0 0 -2.32908 -0.546302
-1.33966 -1.04355 -0.743981 -1.97006 -1.98328 -0.78938 -1.29471 0.836075 0 0 -1.28709 -0.751466
-1.3357 -1.04355 -2.57199 0.4817 -2.66552 -1.23933 -2.3225 -0.359262 0 0 -2.38344 -0.517924
-1.33174 -1.04354 -1.96805 -1.22778 -2.12645 -0.767865 -2.20515 -0.477662 0 0 -1.88139 -0.857592
-1.32778 -1.04354 -1.9887 -0.947559 -2.36573 -0.937829 -2.90666 -1.29525 0 0 -2.56805 -0.828872
-1.32382 -1.04354 -1.13551 -1.91831 -2.03244 -0.737538 -2.13233 -0.392746 0 0 -1.4919 -1.01149
-1.31986 -1.04354 -2.48531 -0.472634 -1.92691 -0.745955 -1.51979 0.266733 0 0 -1.82795 -0.525986
-1.31589 -1.04354 -3.08927 0.753503 -2.23822 -0.923022 -2.17966 -3.42169 0 0 -2.41371 -1.07833
-1.31193 -1.04354 -2.73218 0.264779 -2.65019 -1.33319 -1.94701 -0.42042 0 0 -2.60622 -0.560789
-1.30797 -1.04354 -2.25673 -0.608751 -1.74525 -0.464685 -2.59478 -2.39137 0 0 -2.26245 -1.00455
-1.30401 -1.04354 -2.01263 -1.46099 -2.39294 -1.03406 -2.11703 0.29103 0 0 -2.36172 -0.688769
-1.30004 -1.04354 -2.97491 2.7221 -2.45047 -0.896404 -2.63004 -2.12371 0 0 -2.70352 -0.259747
-1.29608 -1.04354 -1.46201 -1.82389 -2.47417 -1.11832 -2.28964 -1.01831 0 0 -1.98571 -1.21517
-1.29212 -1.04353 -2.1525 -0.61667 -1.35549 -0.503004 -2.01113 -3.38952 0 0 -1.67712 -1.36142
-1.28816 -1.04353 -1.67557 -1.57558 -2.55579 -1.40095 -1.72146 0.199635 0 0 -1.95692 -0.91952
-1.28419 -1.04353 -2.74892 -0.357408 -1.86584 -0.721634 -2.22937 -2.53525 0 0 -2.31459 -1.05546
-1.28023 -1.04353 -2.54241 -0.0703647 -2.19467 -0.85018 -2.83267 -2.86272 0 0 -2.41109 -1.11432
-1.27627 -1.04353 -0.162472 -2.60753 -2.24054 -0.718732 -2.28854 -0.892264 0 0 -1.42789 -1.28319
-1.2723 -1.04353 -2.45386 -1.10182 -2.29811 -0.820689 -1.193 0.93314 0 0 -2.23439 -0.357113
-1.26834 -1.04353 -1.97057 -0.537801 -2.10114 -0.767674 -1.41125 0.533252 0 0 -1.68282 -0.446029
-1.26438 -1.04353 -2.90255 -0.0536393 -2.25984 -0.846159 -0.871365 0.962689 0 0 -2.21823 -0.200779
-1.26042 -1.04353 -2.72388 -0.433227 -2.43713 -1.01753 -1.37071 0.321362 0 0 -2.18637 -0.481429
-1.25645 -1.04353 -2.42816 -0.254083 -2.75492 -1.1731 -0.955429 0.515665 0 0 -2.1398 -0.393622
-1.25249 -1.04353 -2.74994 -0.329537 -2.48339 -1.06595 -2.35353 -0.622346 0 0 -2.57766 -0.622784
-1.24853 -1.04353 -3.09759 0.681636 -2.19702 -0.84611 -1.02205 1.33448 0 0 -2.12328 0.0508247
-1.24456 -1.04353 -2.86083 -0.480461 -2.56379 -1.139 -2.65303 -2.025 0 0 -2.26573 -1.1254
-1.2406 -1.04353 -1.75807 -0.813445 -2.58004 -1.046 -2.7109 -2.24186 0 0 -2.33117 -1.14924
-1.23664 -1.04353 -2.28527 -0.216599 -2.86491 -1.42476 -1.13063 0.713813 0 0 -2.26208 -0.360672
-1.23267 -1.04353 -2.98187 0.0624234 -2.16681 -0.729931 -2.12624 -1.5636 0 0 -2.33293 -0.809723
-1.22871 -1.04353 -3.11708 2.55586 -2.60889 -1.39895 -2.71935 -1.93511 0 0 -2.29222 -0.47079
-1.22475 -1.04353 -1.13089 -1.60663 -2.21499 -0.666011 -2.1055 -0.540466 0 0 -1.94339 -0.82528
-1.22078 -1.04353 -2.59009 0.572267 -2.67232 -1.13401 -2.26846 -1.24726 0 0 -2.69345 -0.453834
-1.21682 -1.04353 -0.974595 -1.95845 -2.45554 -0.992792 -2.49623 -2.80254 0 0 -1.85709 -1.60751
-1.21286 -1.04353 -3.06173 2.23433 -1.68704 -0.623847 -2.46711 -1.44611 0 0 -2.15671 -0.211138
-1.20889 -1.04353 -1.11268 -1.47761 -1.35216 -0.573652 -2.49472 -1.37921 0 0 -1.43752 -1.02308
-1.20493 -1.04353 1.68702 -2.65186 -2.3254 -0.848002 -1.48496 0.451859 0 0 -1.10274 -0.878367
-1.20096 -1.04353 -2.32028 -0.103857 -2.40058 -0.918718 -2.38534 -1.51875 0 0 -2.00407 -0.869857
-1.197 -1.04353 -2.68688 0.383936 -2.66662 -1.29637 -2.23906 -2.63761 0 0 -2.25447 -1.13383
-1.19304 -1.04353 -2.12312 -1.08755 -2.41605 -0.909018 -2.50448 -1.92028 0 0 -1.98745 -1.15088
-1.18907 -1.04353 -2.98659 0.0751314 -2.05565 -0.699719 -2.27034 -1.8769 0 0 -2.46903 -0.710519
-1.18511 -1.04353 -0.577422 -1.92938 -2.15797 -0.488569 -2.44027 -1.73624 0 0 -1.89452 -1.19504
-1.18115 -1.04353 -3.32783 1.40854 -2.18375 -0.609548 -2.20882 -0.595394 0 0 -2.46507 -0.147772
-1.17718 -1.04353 -1.22153 -1.31723 -1.69814 -0.642573 -1.88083 0.225812 0 0 -1.30937 -0.597867
-1.17322 -1.04353 -2.96847 0.82702 -2.71727 -1.47603 -2.19749 -1.28077 0 0 -2.25066 -0.746466
-1.16926 -1.04353 -2.32018 -0.924407 -2.03461 -0.701965 -1.28804 0.922229 0 0 -1.85141 -0.42558
-1.16529 -1.04353 -2.60504 0.552441 -2.7726 -1.72743 -1.30954 0.821586 0 0 -2.11685 -0.273266
-1.16133 -1.04353 -2.23756 -0.866221 -1.09188 -0.430213 -2.09959 -1.4094 0 0 -1.90992 -0.862578
-1.15737 -1.04353 -2.89714 1.90287 -2.28525 -0.929262 -1.30479 0.208447 0 0 -2.37668 0.292277
-1.1534 -1.04353 -0.349843 -2.4023 -1.85595 -0.598453 -2.43768 -2.38076 0 0 -1.60691 -1.46428
-1.14944 -1.04353 -1.84036 -0.88455 -2.18043 -0.591262 -1.73343 -0.1787 0 0 -2.16611 -0.483778
-1.14548 -1.04353 0.703493 -2.49448 -1.9931 -0.685903 -1.57343 0.260574 0 0 -1.31111 -0.886047
-1.14151 -1.04353 -0.952801 -1.93233 -2.44985 -1.079 -1.18162 0.0194686 0 0 -1.24717 -0.88185
-1.13755 -1.04353 -0.0471408 -2.67883 -1.70571 -0.452789 -2.27824 -0.683107 0 0 -1.57401 -1.10795
-1.13358 -1.04353 -2.39898 -0.728339 -1.78931 -0.60327 -1.82189 -0.350873 0 0 -2.07972 -0.57456
-1.12962 -1.04353 -2.82045 1.33763 -1.95352 -0.587916 -2.05894 -0.41438 0 0 -2.14018 -0.184592
-1.12566 -1.04353 -1.44119 -1.46099 -1.41011 -0.374784 -2.11777 -2.43376 0 0 -1.77658 -1.21989
-1.12169 -1.04353 -2.58064 -0.203008 -2.49186 -0.711661 -0.814114 0.590401 0 0 -2.09339 -0.213913
-1.11773 -1.04353 -2.4675 -0.137806 -2.15337 -0.608268 -1.35241 0.893801 0 0 -1.95232 -0.167489
-1.11377 -1.04353 -0.124939 -2.01277 -1.89252 -0.620601 -2.45363 -1.67206 0 0 -1.52424 -1.24839
-1.1098 -1.04353 -2.10543 -0.52119 -2.01529 -0.660281 -2.22226 -1.25518 0 0 -2.10194 -0.787499
-1.10584 -1.04353 -1.82485 -0.0568484 -1.86469 -0.491522 -2.40214 -2.4646 0 0 -2.25457 -0.755345
-1.10188 -1.04353 -1.87848 -0.522728 -2.09895 -0.723225 -1.3457 0.271967 0 0 -2.00937 -0.366367
-1.09791 -1.04353 -0.467907 -1.64605 -1.43954 -0.42281 -2.34821 -1.80548 0 0 -1.56989 -1.11526
-1.09395 -1.04353 -2.01633 -1.03143 -1.31318 -0.390967 -1.87724 -0.471208 0 0 -1.8148 -0.607246
-1.08998 -1.04353 -2.53838 0.152591 -2.17948 -0.651725 -2.15316 -2.13133 0 0 -1.83168 -0.784286
-1.08602 -1.04353 -2.7708 1.38974 -2.07207 -0.541298 -1.5236 -0.357346 0 0 -1.93107 -0.0725757
-1.08206 -1.04353 -0.555433 -1.66093 -1.55728 -0.483952 -2.2192 -1.53062 0 0 -1.42258 -1.09354
-1.07809 -1.04353 -1.1318 -1.32951 -1.96116 -0.596242 -2.64741 -1.62608 0 0 -2.21463 -0.766732
-1.07413 -1.04353 -2.64815 2.48414 -2.18905 -0.769065 -1.98834 -0.820044 0 0 -2.16334 0.040154
-1.07017 -1.04353 -2.85645 2.83798 -1.88185 -0.653561 -1.88534 -0.999972 0 0 -1.7621 0.0953995
-1.0662 -1.04353 -1.09679 -1.08659 -1.7427 -0.380766 -1.47773 0.563776 0 0 -1.74463 -0.281376
-1.06224 -1.04353 -1.60028 -1.26003 -1.93819 -0.494575 -1.84422 -0.31406 0 0 -1.75833 -0.700699
-1.05828 -1.04353 -1.82187 -0.68452 -1.26793 -0.341303 -1.05739 0.865689 0 0 -1.72439 -0.114643
-1.05431 -1.04353 -1.80078 -0.758652 -2.21131 -0.696137 -2.28506 -1.32961 0 0 -1.95656 -0.850707
-1.05035 -1.04353 -1.68348 -1.09346 -2.22331 -0.514469 -2.24988 -1.05717 0 0 -2.02636 -0.841558
-1.04639 -1.04353 -1.88077 -0.963313 -2.78032 -1.22137 -2.12707 -2.04007 0 0 -2.2968 -1.13906
-1.04242 -1.04353 -1.02745 -1.77595 -1.56316 -0.402143 -2.35383 -1.63574 0 0 -1.9174 -0.97947
-1.03846 -1.04353 -1.74558 0.000106399 -1.66914 -0.461723 -1.38734 0.675251 0 0 -1.85103 -0.108859
-1.03449 -1.04353 -2.58032 -0.282824 -1.87423 -0.4726 -1.55316 0.0270535 0 0 -1.92622 -0.377217
-1.03053 -1.04353 -2.31979 -0.538999 -2.29906 -0.750168 -1.31715 0.782519 0 0 -1.87697 -0.307353
-1.02657 -1.04353 -1.87906 -0.261346 -2.14507 -0.463842 -2.51176 -1.93171 0 0 -2.20767 -0.795937
-1.0226 -1.04353 -2.38917 0.422977 -1.24042 -0.258601 -1.06292 0.926913 0 0 -1.46201 0.100772
-1.01864 -1.04353 -0.813165 -0.837766 -2.56097 -1.06383 -2.35095 -1.85746 0 0 -1.78902 -1.13874
-1.01468 -1.04353 -2.41739 -0.239165 -1.69258 -0.446345 -1.8951 -0.546067 0 0 -1.81021 -0.535837
-1.01071 -1.04353 -1.10439 -1.3649 -1.9829 -0.593995 -2.42071 -1.65927 0 0 -1.60752 -1.015
-1.00675 -1.04353 -2.43657 0.789977 -1.87245 -0.426156 -1.44466 0.335862 0 0 -1.976 -0.0221752
-1.00279 -1.04353 -0.879988 -1.7064 -2.19919 -0.639075 -1.90606 -0.0540781 0 0 -1.71949 -0.732484
-0.998823 -1.04353 -0.5138 -1.67162 -1.86803 -0.431238 -1.42791 0.191838 0 0 -1.64516 -0.501886
-0.994859 -1.04353 -2.24455 3.81344 -2.02481 -0.817032 -2.20706 -1.3332 0 0 -2.27301 0.335011
